candidate_id,region,kind,speedup
5ae7daa5cd7eef82,a-def.com,SR,4.3130012223116605
c74dd8409e15a5c5,a-def.com,SR,5.227045224334148
db88dd61585c4bf8,a-def.com,SR,2.3136941782932703
c71db09b2df2b437,a-def.com,SR,4.644714128785897
eda38f63dd66a7b1,bristolvaschools.org,MG,8.208475489315855
e27c89ad856d8889,bristolvaschools.org,MG,6.264095581129757
a40b547dd50dca99,bristolvaschools.org,MG,3.531240727226068
092ec3bfc8a0cfdc,bristolvaschools.org,MG,6.654035148572089
e4401620b65cd6c6,bristolvaschools.org,MG,3.0140853848550946
ed5025cbe1d61f36,bristolvaschools.org,MG,3.5240869985975904
0d060044f6320d83,bristolvaschools.org,MG,3.462578556465435
ce0ddb331fae6bcd,bristolvaschools.org,MG,3.1802076478759966
d2101c0101a73b65,bissenes.ru,SR,5.157591554802554
a99cc14abfaaaea6,bissenes.ru,SR,3.749783653526115
267b05f3ec86c27f,act.au,SR,4.772365126337354
e6734c116e474f49,alloneword.tv,SR,5.098564376099416
5d29fb884318e6f0,borken.de,MG,8.592533469740534
599677f5b8893da5,borken.de,MG,7.519461518341724
51044e0861bed054,borken.de,MG,6.962201641442662
49ee87161c10a0ac,borken.de,MG,7.328558543510941
027b442a1741ce4a,akul.org,SR,3.7342934782608697
88fda03769897ade,akul.org,SR,4.272963126517995
7b200fce89753721,akul.org,SR,3.9597713843945006
2fbc038ff4f69de4,akul.org,SR,2.755818531805057
d3fdb65c49a4352c,buymyscripts.net,SR,5.007299834915394
7d4d20f236ad86cf,buymyscripts.net,SR,4.994888178913738
c8b39489afc7ea78,3raq4all.com,SR,7.43722304283604
bd2e3765d45fd09c,939j.com,SR,4.820284078327165
0025f1216139c51a,aaclasslondonescorts.com,RL,2.0692991490053663
226439dfa013b538,aaclasslondonescorts.com,RL,1.9147014130681883
9e028855be6fbb80,aaclasslondonescorts.com,RL,2.082991424112243
ac662e86431ff5aa,aaclasslondonescorts.com,RL,3.210948517003029
c80a974558dcec0a,blogplace.com,SR,4.185342233408108
70fbd1ce9e8218cd,alfasex.com,SR,4.642382458509542
fb9c4a9e8da1d44f,alfasex.com,SR,5.257772337821297
280be2bc8ff53709,alfasex.com,SR,1.900879989422498
3542976ababb9e60,alfasex.com,SR,4.640996107713083
8d2674087fcfc0ae,bokq.com,SR,4.318123379311848
3fd3e2b2b9cd80f1,bokq.com,SR,4.714121726092864
5b29b8ac28db29e9,bokq.com,SR,4.697873069486257
3cabdecf4011f72f,bokq.com,SR,3.9042401976863705
3d588d289e7f6297,carydigital.com,SR,15.661239779562727
